Name,Varietal,Region,Price,Dosage,Online_Rating,Total_Ratings,sommelier_ratings
Frederic Esmonin Mazy-Chambertin Grand Cru 2017,Pinot Noir,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",199 99,750 ML,5.0,19 Ratings,BH 92
Glencairn Glass (Set of 4),,,39 99,0 ML,0.0,0 Ratings,
Remoissenet Meursault Les Cras Premier Cru 2019,Chardonnay,"Meursault, Cote de Beaune, Cote d'Or, Burgundy, France",119 99,750 ML,0.0,0 Ratings,WW 94
Domaine Saumaize-Michelin Macon-Vergisson Sur La Roche 2018,Chardonnay,"Maconnais, Burgundy, France",40 99,750 ML,0.0,0 Ratings,BH 90
Col de Salici Col di Salice Rose di Salici Brut,Sparkling Rosé,"Veneto, Italy",13 99,750 ML,4.1,28 Ratings,
Obsession Symphony 2020,Other White Blends,California,10 99,750 ML,0.0,0 Ratings,
Fattoria Le Pupille Maremma Toscana Saffredi 1997,Bordeaux Red Blends,"Tuscany, Italy",119 97,750 ML,0.0,0 Ratings,RP 96 WS 95 V 90
Louis Jadot Steel Chardonnay 2020,Chardonnay,"Burgundy, France",18 99,750 ML,0.0,0 Ratings,
Seven Sinners The Ransom Petite Sirah 2017,Petite Sirah,"Lodi, California",14 99,750 ML,3.8,7 Ratings,WW 88
OVIS Petite Sirah 2016,Petite Sirah,"High Valley, Lake County, North Coast, California",60,750 ML,4.4,21 Ratings,WE 93
Siduri Willamette Valley Pinot Noir 2019,Pinot Noir,"Willamette Valley, Oregon",35,750 ML,4.3,32 Ratings,V 91
Scholium Project The Prince In His Caves Sauvignon Blanc 2018,Sauvignon Blanc,"Sonoma Mountain, Sonoma Valley, Sonoma County, California",37 99,750 ML,0.0,0 Ratings,
Rhys Vineyards Alpine Vineyard Pinot Noir (stained labels) 2012,Pinot Noir,"Santa Cruz Mountains, California",109 97,750 ML,0.0,0 Ratings,RP 93
Yalumba Y Series Unwooded Chardonnay 2020,Chardonnay,"South Australia, Australia",11 99,750 ML,3.9,17 Ratings,
Tolaini Picconero Tenuta Montebello 2015,Bordeaux Red Blends,"Tuscany, Italy",133,750 ML,0.0,0 Ratings,RP 95 WS 93 JS 93
Chris Ringland Three Rivers Dry Grown Shiraz (1.5 Liter Magnum) 2005,Syrah/Shiraz,"Barossa Valley, Barossa, South Australia, Australia","1,149 97",1500 ML,0.0,0 Ratings,RP 98
Domaine Goisot Irancy Les Mazelots 2018,Pinot Noir,"Burgundy, France",43 99,750 ML,0.0,0 Ratings,V 91
Senda Verde Albarino 2020,Albarino,"Rias Baixas, Spain",17 99,750 ML,0.0,0 Ratings,
Dashe Chenin Blanc 2019,Chenin Blanc,"Clarksburg, Yolo County, California",24 99,750 ML,3.9,13 Ratings,TP 91 WE 90
Dominique Roger Sancerre Domaine du Carrou Rose 2020,Rosé,"Sancerre, Loire, France",26 99,750 ML,0.0,0 Ratings,
Mas de Boislauzon Chateauneuf-du-Pape 2019,Rhone Red Blends,"Chateauneuf-du-Pape, Rhone, France",53 99,750 ML,0.0,0 Ratings,JD 93
Domaine Lejeune Pommard Rugiens Premier Cru (1.5 Liter Magnum) 2005,Pinot Noir,"Pommard, Cote de Beaune, Cote d'Or, Burgundy, France",229 97,1500 ML,0.0,0 Ratings,
Delas Ventoux 2018,Rhone Red Blends,"Cotes du Ventoux, Rhone, France",12 99,750 ML,3.7,34 Ratings,WW 89
Howard Park Miamup Sauvignon Blanc Semillon 2020,Bordeaux White Blends,"Margaret River, Western Australia, Australia",22 99,750 ML,0.0,0 Ratings,
Lava Cap American River Red,Other Red Blends,"El Dorado, Sierra Foothills, California",20,750 ML,4.1,5 Ratings,WE 90
Domaine de la Taille Aux Loups Brut Tradition,Non-Vintage Sparkling Wine,"Loire, France",26 99,750 ML,4.0,22 Ratings,W & S 92
Sine Qua Non Against the Wall 1996,Syrah/Shiraz,"Sta. Rita Hills, Santa Barbara, Central Coast, California",899 97,750 ML,0.0,0 Ratings,RP 94
S'well Calacatta Gold Wine Carafe,,,59 99,0 ML,0.0,0 Ratings,
Lucienne Lone Oak Vineyard Chardonnay 2019,Chardonnay,"Santa Lucia Highlands, Monterey, Central Coast, California",49 99,750 ML,0.0,0 Ratings,
Enfield Wine Co Waterhorse Ridge Cabernet Sauvignon 2018,Cabernet Sauvignon,"Fort Ross-Seaview, Sonoma Coast, Sonoma County, California",70,750 ML,0.0,0 Ratings,
Francis Ford Coppola Director's Cut Alexander Valley Cabernet Sauvignon 2018,Cabernet Sauvignon,"Alexander Valley, Sonoma County, California",34,750 ML,4.0,51 Ratings,
Chateau Barde Haut 2016,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",44 99,750 ML,4.1,85 Ratings,V 96 JD 95 JS 94 RP 93 WS 92 D 91
Passionate Wines Del Mono Tinto 2020,Bordeaux Red Blends,"Mendoza, Argentina",13 99,750 ML,0.0,0 Ratings,
Ulysses Cabernet Sauvignon 2017,Cabernet Sauvignon,"Napa Valley, California",179,750 ML,4.3,6 Ratings,JS 96 WS 95 W & S 91
Tenuta Guado al Tasso Vermentino 2020,Vermentino,"Bolgheri, Tuscany, Italy",25,750 ML,4.2,14 Ratings,
Knuttel Family Cabernet Sauvignon 2018,Cabernet Sauvignon,"Dry Creek Valley, Sonoma County, California",23 99,750 ML,0.0,0 Ratings,
Domaine Fabien Trosset Arbin Mondeuse 1952 2017,Mondeuse,"Savoie, France",24 99,750 ML,0.0,0 Ratings,
Rodney Strong Alexander's Crown Cabernet Sauvignon 2016,Cabernet Sauvignon,"Alexander Valley, Sonoma County, California",79 99,750 ML,0.0,0 Ratings,
J. Lohr Estates South Ridge Syrah 2019,Syrah/Shiraz,"Paso Robles, Central Coast, California",15,750 ML,3.7,10 Ratings,TP 92 W & S 89
Vina Kobal Furmint 2021,Furmint,Slovenia,18 99,750 ML,0.0,0 Ratings,
Chateau Laulerie Bergerac Rouge 2016,Merlot,"Southwest, France",14 99,750 ML,3.3,9 Ratings,
Leese-Fitch Cabernet Sauvignon 2019,Cabernet Sauvignon,California,9 99,750 ML,3.6,8 Ratings,
Taylor Fladgate 10 Year Old Tawny,Port,Portugal,35,750 ML,4.4,369 Ratings,RP 93 JS 93 WS 90 WE 90
Domaine du Pere Caboche Cotes du Rhone Reserve 2020,Rhone Red Blends,"Cotes du Rhone, Rhone, France",13 99,750 ML,4.2,62 Ratings,WW 90
Alain Gautheron Chablis Les Fourneaux Premier Cru 2019,Chardonnay,"Chablis, Burgundy, France",51,750 ML,0.0,0 Ratings,WE 93 JM 91
Pago Ayles E de Ayles 2014,Tempranillo,Spain,22 99,750 ML,0.0,0 Ratings,
Zuccardi Finca Los Membrillos 2016,Cabernet Sauvignon,"Uco Valley, Mendoza, Argentina",129 99,750 ML,0.0,0 Ratings,RP 95 JS 94
The Prisoner Wine Company Unshackled Cabernet Sauvignon 2019,Cabernet Sauvignon,California,26,750 ML,4.3,177 Ratings,
Samuel Billaud Chablis Premier Cru Les Fourneaux 2019,Chardonnay,"Chablis, Burgundy, France",54 99,750 ML,0.0,0 Ratings,RP 92 BH 92 D 91
DAOU Vineyards Soul of a Lion 2018,Bordeaux Red Blends,"Adelaida District, Paso Robles, Central Coast, California",154 99,750 ML,4.5,12 Ratings,RP 97 JD 95
Bacigalupi Vineyards Judgment of Paris 40th Anniversary Chardonnay (Sonoma Barrel Auction) 2015,Chardonnay,"Russian River, Sonoma County, California",69 99,750 ML,0.0,0 Ratings,
La Antigua Clasico Reserva 2012,Other Red Blends,"Rioja, Spain",32,750 ML,0.0,0 Ratings,JS 92
Levy & McClellan Proprietary Red 2006,Other Red Blends,"Napa Valley, California",399 97,750 ML,0.0,0 Ratings,RP 95
Domaine Parent Corton Grand Cru Blanc 2018,Chardonnay,"Aloxe-Corton, Cote de Beaune, Cote d'Or, Burgundy, France",284 99,750 ML,0.0,0 Ratings,V 93 BH 91
Silver Ridge Chardonnay 2019,Chardonnay,California,10 99,750 ML,0.0,0 Ratings,
Mirabeau La Folie Sparkling Rose 2020,Sparkling Rosé,"South of France, France",27 99,750 ML,0.0,0 Ratings,
Vincent Girardin Volnay Vieilles Vignes 2018,Pinot Noir,"Volnay, Cote de Beaune, Cote d'Or, Burgundy, France",55 99,750 ML,0.0,0 Ratings,JD 92 WE 91 WS 90
Tin Barn Zinfandel 2015,Zinfandel,"Russian River, Sonoma County, California",29 99,750 ML,0.0,0 Ratings,
Myriad Cellars Napa Valley Cabernet Sauvignon 2015,Cabernet Sauvignon,"Napa Valley, California",127 97,750 ML,0.0,0 Ratings,RP 91
Wairau River Sauvignon Blanc 2020,Sauvignon Blanc,"Marlborough, New Zealand",20,750 ML,4.3,55 Ratings,WE 91 WS 90
Lignier-Michelot Nuits-St-Georges Les Murgers Premier Cru 2019,Pinot Noir,"Nuits-St-Georges, Cote de Nuits, Cote d'Or, Burgundy, France",179 99,750 ML,0.0,0 Ratings,
Santa Barbara Winery Santa Barbara Pinot Noir 2019,Pinot Noir,"Santa Barbara, Central Coast, California",28,750 ML,0.0,0 Ratings,
Century Cellars Merlot 2017,Merlot,California,8 99,750 ML,3.1,8 Ratings,
Portia Crianza 2016,Tempranillo,"Ribera del Duero, Spain",24 99,750 ML,3.8,22 Ratings,JS 93 WW 91 W & S 90
Browne Family Vineyards Malbec 2018,Malbec,"Columbia Valley, Washington",44 99,750 ML,0.0,0 Ratings,
Morgan Twelve Clones Pinot Noir 2019,Pinot Noir,"Santa Lucia Highlands, Monterey, Central Coast, California",35,750 ML,4.0,23 Ratings,TP 95 WE 94
Rusack Rose 2021,Rosé,"Santa Barbara, Central Coast, California",30 99,750 ML,0.0,0 Ratings,
Chateau Mouton Rothschild 2005,Bordeaux Red Blends,"Pauillac, Bordeaux, France",914 99,750 ML,4.3,16 Ratings,WS 98 RP 98 JS 98 WW 96 WE 95
Adobe Road Sangiacomo Vineyard Chardonnay 2018,Chardonnay,"Carneros, California",49 99,750 ML,0.0,0 Ratings,WS 91
Sine Qua Non On The Lam 2009,Other White Blends,"Santa Barbara, Central Coast, California",309 97,750 ML,0.0,0 Ratings,
Cheval des Andes 2018,Bordeaux Red Blends,"Mendoza, Argentina",89 99,750 ML,0.0,0 Ratings,RP 98 JS 98
Boya Pinot Noir 2018,Pinot Noir,"Leyda Valley, San Antonio Valley (Chile), Chile",17 99,750 ML,0.0,0 Ratings,D 90
Camino Roca Altxerri Txakoli Rose 2020,Rosé,"Txakolina, Spain",26 99,750 ML,0.0,0 Ratings,
Miraval Rose (375ML half-bottle) 2020,Rosé,"Cotes de Provence, Provence, South of France, France",15 99,375 ML,0.0,0 Ratings,WW 92 WE 91 TP 91 RP 90
Martinelli Vigneto di Evo Zinfandel 2019,Zinfandel,"Russian River, Sonoma County, California",32 99,750 ML,0.0,0 Ratings,
Merryvale Profile 2016,Bordeaux Red Blends,"Napa Valley, California",200,750 ML,0.0,0 Ratings,JD 96 RP 95 JS 94 WE 91
Milestone Cabernet Sauvignon 2018,Cabernet Sauvignon,California,10 99,750 ML,3.6,22 Ratings,
Von Buhl Pfalz Bone Dry Riesling 2019,Riesling,"Pfalz, Germany",24 99,750 ML,0.0,0 Ratings,
Louis Jadot Pouilly-Fuisse 2020,Chardonnay,"Pouilly-Fuisse, Maconnais, Burgundy, France",31,750 ML,3.8,25 Ratings,TP 92
Loring Wine Company Sierra Mar Pinot Noir 2016,Pinot Noir,"Santa Lucia Highlands, Monterey, Central Coast, California",53 99,750 ML,0.0,0 Ratings,RP 92
Chateau Brown 2019,,,31 97,750 ML,0.0,0 Ratings,JS 93 D 93
Bortoluzzi Sauvignon 2020,Sauvignon Blanc,"Friuli-Venezia Giulia, Italy",21 99,750 ML,0.0,0 Ratings,JS 90
Finca Torremilanos Los Cantos de Torremilanos 2018,Tempranillo,"Ribera del Duero, Spain",19,750 ML,3.9,24 Ratings,RP 91
Hacienda Araucano Humo Blanco Organic Pinot Noir 2021,Pinot Noir,"Colchagua Valley, Rapel Valley, Chile",16 99,750 ML,0.0,0 Ratings,
Cobb Wines Rice-Spivak Vineyard Pinot Noir 2017,Pinot Noir,"Sonoma Coast, Sonoma County, California",73 99,750 ML,0.0,0 Ratings,RP 95 WW 94
Capanna Brunello di Montalcino 2015,Sangiovese,"Montalcino, Tuscany, Italy",70,750 ML,4.3,9 Ratings,JS 96 JD 95 WS 93 RP 92 WE 90
Siro Pacenti Brunello di Montalcino Vecchie Vigne 2016,Sangiovese,"Montalcino, Tuscany, Italy",119 99,750 ML,0.0,0 Ratings,JS 97 JD 96 WE 95 RP 94
Dalla Valle Cabernet Sauvignon 2017,Cabernet Sauvignon,"Napa Valley, California",259 99,750 ML,0.0,0 Ratings,RP 95
Montagna La Presa One South Cabernet Sauvignon 2010,Cabernet Sauvignon,"Napa Valley, California",149 97,750 ML,0.0,0 Ratings,V 94
Viski Decanter & Tumbler Set,,,59 99,0 ML,0.0,0 Ratings,
Kennedy Point Sauvignon Blanc 2018,Sauvignon Blanc,"Martinborough, New Zealand",32 99,750 ML,0.0,0 Ratings,
Urban Legend Cellars Merlot 2013,Merlot,"Napa Valley, California",33 99,750 ML,0.0,0 Ratings,
Philippe Livera Gevrey-Chambertin Evocelles 2019,Pinot Noir,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",91 99,750 ML,0.0,0 Ratings,
Carlos Serres Blanco 2018,Other White Blends,"Rioja, Spain",12 99,750 ML,3.8,30 Ratings,JS 90
Villa Maria Private Bin Sauvignon Blanc 2021,Sauvignon Blanc,"Marlborough, New Zealand",12 99,750 ML,4.2,45 Ratings,
Porter Creek Russian River Chardonnay 2016,Chardonnay,"Russian River, Sonoma County, California",40,750 ML,0.0,0 Ratings,
Feudo Principi di Butera Syrah 2017,Syrah/Shiraz,"Sicily, Italy",21 99,750 ML,3.6,9 Ratings,JS 91 WW 90
Bodegas Altanza Crianza 2016,Tempranillo,"Rioja, Spain",17 99,750 ML,0.0,0 Ratings,
Lail J. Daniel Cuvee Cabernet Sauvignon 2018,Cabernet Sauvignon,"Napa Valley, California",269 99,750 ML,0.0,0 Ratings,JD 100 RP 99 JS 96 CG 96
Finca Decero Remolinos Vineyard Malbec 2018,Malbec,"Mendoza, Argentina",22,750 ML,3.5,28 Ratings,JS 93 RP 91 WS 90
El Maestro Sierra Pedro Ximenez Sherry (375ML half-bottle),Sherry,"Jerez, Spain",18 99,375 ML,3.9,27 Ratings,RP 92 W & S 92
Hitching Post Hometown Pinot Noir 2019,Pinot Noir,"Santa Barbara, Central Coast, California",21 99,750 ML,0.0,0 Ratings,WW 91
Brander Cabernet Sauvignon 2018,Cabernet Sauvignon,"Los Olivos District, Santa Barbara, Central Coast, California",31 99,750 ML,0.0,0 Ratings,
Maison Roche de Bellene Volnay Vieilles Vignes 2019,Pinot Noir,"Volnay, Cote de Beaune, Cote d'Or, Burgundy, France",63 99,750 ML,0.0,0 Ratings,WW 93
Michelini I Mufatto Certezas Semillon 2019,Semillon,"Mendoza, Argentina",49 99,750 ML,0.0,0 Ratings,
Titus Cabernet Sauvignon 2019,Cabernet Sauvignon,"Napa Valley, California",52 99,750 ML,0.0,0 Ratings,JS 93 V 91
Monthuys Brut Reserve,Non-Vintage Sparkling Wine,"Champagne, France",29 99,750 ML,4.2,11 Ratings,WS 90 JS 90
La Gioiosa Prosecco Rose Millesimato 2020,Sparkling Rosé,"Prosecco, Italy",16 99,750 ML,3.9,23 Ratings,JS 90
Sans Liege Cotes du Coast 2020,Rhone White Blends,"Paso Robles, Central Coast, California",25 99,750 ML,0.0,0 Ratings,JD 91
Remoissenet Meursault 2019,Chardonnay,"Meursault, Cote de Beaune, Cote d'Or, Burgundy, France",94 99,750 ML,0.0,0 Ratings,WW 92
Outpost Howell Mountain Petite Sirah 2003,Petite Sirah,"Howell Mountain, Napa Valley, California",89 97,750 ML,0.0,0 Ratings,
Post Parade Napa Valley Cabernet Sauvignon 2011,Cabernet Sauvignon,"Napa Valley, California",95 97,750 ML,0.0,0 Ratings,
CVNE Maruxa Mencia 2018,Mencia,"Valdeorras, Spain",15 99,750 ML,0.0,0 Ratings,JS 91
Matetic EQ Coastal Sauvignon Blanc 2020,Sauvignon Blanc,"Casablanca Valley, Chile",16 99,750 ML,3.9,10 Ratings,RP 92 JS 91
Pino Cellars Pinot Noir 2019,Pinot Noir,Oregon,19 99,750 ML,0.0,0 Ratings,
Pine Ridge Fortis Cabernet Sauvignon 2014,Cabernet Sauvignon,"Napa Valley, California",228 99,750 ML,4.9,24 Ratings,RP 92 WE 90
Vina Ventisquero Enclave Cabernet Sauvignon 2013,Cabernet Sauvignon,"Maipo Valley, Chile",67 99,750 ML,0.0,0 Ratings,WE 93 RP 92 JS 91
La Playa Estate Cabernet Sauvignon 2019,Cabernet Sauvignon,"Colchagua Valley, Rapel Valley, Chile",8 99,750 ML,3.6,16 Ratings,
Veuve Fourny et Fils Rose Brut Premier Cru,Non-Vintage Sparkling Wine,"Champagne, France",57 99,750 ML,4.5,10 Ratings,
Cantine Cavicchioli Robanera Lambrusco Grasparossa di Castelvetro,Red Sparkling Wine,"Emilia-Romagna, Italy",12 99,750 ML,3.3,16 Ratings,
Blanc de Bleu Cuvee Mousseux,Non-Vintage Sparkling Wine,California,20,750 ML,4.1,158 Ratings,WW 89
Fabio Oberto Dolcetto d'Alba 2020,Dolcetto,"Alba, Piedmont, Italy",21 99,750 ML,0.0,0 Ratings,
Sun Goddess by Mary J Blige Pinot Grigio Ramato 2020,Rosé,"Friuli-Venezia Giulia, Italy",21 99,750 ML,3.8,11 Ratings,
DuMOL Russian River Valley Syrah 2008,Syrah/Shiraz,"Russian River, Sonoma County, California",79 97,750 ML,0.0,0 Ratings,
Joao Portugal Ramos Vila Santa Reserva Red 2017,Other Red Blends,Portugal,26 99,750 ML,0.0,0 Ratings,WE 90
Weingut Gunther Steinmetz Brauenberger Juffer Riesling Kabinett 2016,Riesling,"Mosel, Germany",26 98,750 ML,0.0,0 Ratings,
Hogue Late Harvest Riesling 2021,Other Dessert,"Columbia Valley, Washington",8 99,750 ML,0.0,0 Ratings,
Trentadue La Storia Cabernet Sauvignon 2019,Cabernet Sauvignon,"Alexander Valley, Sonoma County, California",29 99,750 ML,0.0,0 Ratings,
McManis Family Vineyards Zinfandel 2019,Zinfandel,"Lodi, California",10 99,750 ML,3.4,40 Ratings,WW 89
Bennett Lane Cabernet Sauvignon 2016,Cabernet Sauvignon,"Napa Valley, California",65 99,750 ML,0.0,0 Ratings,WS 90 RP 90
Chateau de Saint Cosme Gigondas (1.5 Liter Magnum) 2019,Rhone Red Blends,"Gigondas, Rhone, France",140,1500 ML,0.0,0 Ratings,WS 95 JD 93
Veuve Clicquot Brut Rose,Sparkling Rosé,"Champagne, France",79 97,750 ML,4.5,357 Ratings,W & S 93 JS 92 WS 91
Michael David Winery Sixth Sense Syrah 2019,Syrah/Shiraz,"Lodi, California",18,750 ML,0.0,0 Ratings,
Thierry Violot-Guillemard Beaune Clos des Mouches Premier Cru 2017,Pinot Noir,"Beaune, Cote de Beaune, Cote d'Or, Burgundy, France",94 99,750 ML,0.0,0 Ratings,RP 91 BH 90
Elouan Klamath's Kettle Reserve Pinot Noir 2017,Pinot Noir,"Rogue Valley, Oregon",40 99,750 ML,4.1,7 Ratings,WW 91
Tormaresca Calafuria Rose 2020,Rosé,"Puglia, Italy",14 99,750 ML,3.8,21 Ratings,V 91 WW 90
Enrique Foster Ique Malbec 2020,Malbec,"Mendoza, Argentina",10 99,750 ML,0.0,0 Ratings,
Bibbiano Vigna del Capannino Chianti Classico Gran Selezione 2018,Sangiovese,"Chianti Classico, Chianti, Tuscany, Italy",45 99,750 ML,0.0,0 Ratings,JS 94 WS 92
Chateau Leoville Las Cases (3 Liter Bottle) 2005,Bordeaux Red Blends,"St-Julien, Bordeaux, France","2,219 97",3000 ML,0.0,0 Ratings,WS 100 JS 99 RP 98 W & S 98 WE 97
Mauritson Sauvignon Blanc 2020,Sauvignon Blanc,"Dry Creek Valley, Sonoma County, California",28,750 ML,3.8,10 Ratings,WW 91
Del Dotto Connoisseurs Series Troncais French Oak Cabernet Sauvignon 2002,Cabernet Sauvignon,"St. Helena, Napa Valley, California",219 97,750 ML,0.0,0 Ratings,
Chateau Pavie Decesse (Futures Pre-Sale) 2020,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",124 97,750 ML,0.0,0 Ratings,JD 98 RP 97 JS 97 D 95
Domenico Clerico Barolo Percristina 2011,Nebbiolo,"Barolo, Piedmont, Italy",259 99,750 ML,0.0,0 Ratings,JS 97 RP 95
Musso Pora Barbaresco 2018,Nebbiolo,"Barbaresco, Piedmont, Italy",51 99,750 ML,0.0,0 Ratings,RP 92
Mastroberardino Lacryma Christi del Vesuvio Bianco 2020,Other White Wine,"Campania, Italy",22,750 ML,0.0,0 Ratings,
Hatzidakis Skitali 2019,Assyrtiko,"Santorini, Greece",55 99,750 ML,0.0,0 Ratings,
Planeta Eruzione 1614 Nerello Mascalese 2018,Nerello Mascalese,"Sicily, Italy",43,750 ML,0.0,0 Ratings,RP 93 V 90
ViNO Pinot Grigio 2020,Pinot Gris/Grigio,"Columbia Valley, Washington",12 99,750 ML,0.0,0 Ratings,JS 91
Burgess Mountaineer 2014,Other Red Blends,"Napa Valley, California",150,750 ML,0.0,0 Ratings,
Quinta da Pellada Quinta de Saes Tinto 2017,Other Red Blends,Portugal,21 99,750 ML,4.1,30 Ratings,
San Felice Vigorello 2015,Other Red Blends,"Tuscany, Italy",65,750 ML,0.0,0 Ratings,JS 94 RP 93 WS 92
Claus Schneider Weiler Schlipf Grauer Burgunder CS 2013,Pinot Gris/Grigio,"Baden, Germany",32 99,750 ML,0.0,0 Ratings,
Schug Rose of Pinot Noir 2020,Rosé,"Sonoma Coast, Sonoma County, California",25 99,750 ML,4.0,5 Ratings,TP 93 JS 92 WE 91
Tenshen Cabernet Sauvignon 2017,Cabernet Sauvignon,"Paso Robles, Central Coast, California",25 99,750 ML,4.0,43 Ratings,WW 91 TP 91
M. Chapoutier Hermitage Monier de la Sizeranne 2015,Syrah/Shiraz,"Hermitage, Rhone, France",164 99,750 ML,0.0,0 Ratings,RP 95 WE 94 JS 94 JD 93
Cupcake Vineyards Prosecco Rose 2020,Sparkling Rosé,"Prosecco, Italy",12 99,750 ML,0.0,0 Ratings,
Maison Roche de Bellene Cote de Nuits Villages Vieilles Vignes 2018,Pinot Noir,"Cote de Nuits, Cote d'Or, Burgundy, France",47 99,750 ML,0.0,0 Ratings,WW 90 W & S 90
Chateau Pontet-Canet 2014,Bordeaux Red Blends,"Pauillac, Bordeaux, France",159 97,750 ML,4.4,44 Ratings,JS 98 D 96 WE 96 JD 96 RP 95 WS 93
DuPuis Wendling Vineyard Pinot Noir 2019,Pinot Noir,"Anderson Valley, Mendocino, California",59 99,750 ML,0.0,0 Ratings,
Kirchhoff Chardonnay 2018,Chenin Blanc,"Clarksburg, Yolo County, California",32 99,750 ML,0.0,0 Ratings,
Bulletin Place Unoaked Chardonnay 2019,Chardonnay,Australia,10 99,750 ML,3.9,11 Ratings,
Eden Rift Lansdale Pinot Noir 2018,Pinot Noir,"Cienega Valley, Central Coast, California",72 99,750 ML,0.0,0 Ratings,JS 97 RP 93 WE 92 JD 92 W & S 91
Peregrine Pinot Noir 2016,Pinot Noir,"Central Otago, New Zealand",43 99,750 ML,4.3,11 Ratings,WE 90
Clos LaChance Monterey County Chardonnay 2019,Chardonnay,"Monterey, Central Coast, California",17 99,750 ML,0.0,0 Ratings,
Domaine Dujac Clos de la Roche Grand Cru (375ml half bottle) 1985,Pinot Noir,"Morey-St-Denis, Cote de Nuits, Cote d'Or, Burgundy, France","2,399 97",375 ML,0.0,0 Ratings,
Joliesse Vineyards Cabernet Sauvignon 2019,Cabernet Sauvignon,California,13 99,750 ML,0.0,0 Ratings,
Maybach Family Vineyards Materium (1.5 Liter Magnum) 2008,Cabernet Sauvignon,"Napa Valley, California",519,1500 ML,0.0,0 Ratings,RP 96 WE 95 WS 94 ST 94
Chateau Latour (1.5 Liter Magnum) 2009,Bordeaux Red Blends,"Pauillac, Bordeaux, France","2,999 97",1500 ML,0.0,0 Ratings,RP 100 JS 100 WE 99 WS 99
Hartford Court Velvet Sisters Vineyard Pinot Noir 2019,Pinot Noir,"Anderson Valley, Mendocino, California",76 99,750 ML,0.0,0 Ratings,
Duckhorn Napa Valley Chardonnay (375ML half-bottle) 2020,Chardonnay,"Napa Valley, California",16 99,375 ML,0.0,0 Ratings,WW 91
Gaston Chiquet Blanc de Blancs d'Ay,Non-Vintage Sparkling Wine,"Champagne, France",59 99,750 ML,3.8,6 Ratings,WW 93 RP 92 V 92
Dom. Etienne Sauzet Puligny-Montrachet Champ Canet Premier Cru 2000,Chardonnay,"Burgundy, France",195 97,750 ML,0.0,0 Ratings,BH 92
Blackstone Cabernet Sauvignon 2019,Cabernet Sauvignon,California,8 99,750 ML,4.3,12 Ratings,
S.A. Prum Wehlener Sonnenuhr Riesling Auslese 2015,Riesling,"Mosel, Germany",63 99,750 ML,0.0,0 Ratings,
Champagne Henri Giraud Hommage au Pinot Noir,Non-Vintage Sparkling Wine,"Champagne, France",105,750 ML,0.0,0 Ratings,JS 96 V 93 D 92 WS 92
Domaine Bruno Clavelier Corton Le Rognet Vieilles Vignes Grand Cru 2014,Pinot Noir,"Cote de Beaune, Cote d'Or, Burgundy, France",209 97,750 ML,0.0,0 Ratings,
Chateau La Mission Haut-Brion (Futures Pre-Sale) 2020,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",369 97,750 ML,0.0,0 Ratings,RP 99 V 99 JS 98 D 98 JD 98
The Fableist Cabernet Sauvignon 2020,Cabernet Sauvignon,"Paso Robles, Central Coast, California",23 99,750 ML,4.5,12 Ratings,
Viticcio Bolgheri 2015,Bordeaux Red Blends,"Bolgheri, Tuscany, Italy",34 99,750 ML,3.9,5 Ratings,JS 94
Urban Legend Cellars Sonici 2014,Other Red Blends,"Sierra Foothills, California",28 99,750 ML,0.0,0 Ratings,
Michael David Winery Lodi Red 2018,Other Red Blends,"Lodi, California",15,750 ML,3.9,38 Ratings,WW 90
Domaine Saint Prefert Chateauneuf-du-Pape Collection Charles Giraud 2019,Rhone Red Blends,"Chateauneuf-du-Pape, Rhone, France",165,750 ML,0.0,0 Ratings,JD 99 WS 97 D 96
Manincor Reserve della Contessa Bianco 2020,Other White Blends,"Alto Adige, Trentino-Alto Adige, Italy",28 99,750 ML,3.8,7 Ratings,JS 93
Charles Heidsieck Brut Reserve,Non-Vintage Sparkling Wine,"Champagne, France",70,750 ML,4.5,90 Ratings,WW 94 JS 94 D 93 RP 92
Red Wine Picnic Bag Gift Set,,,89 99,750 ML,0.0,0 Ratings,
Cave Pascal Granger Beaujolais-Villages Le Bouteau 2017,Gamay,"Beaujolais, Burgundy, France",23 99,750 ML,0.0,0 Ratings,
Arnot-Roberts Sanford and Benedict Vineyard Chardonnay 2020,Chardonnay,"Sta. Rita Hills, Santa Barbara, Central Coast, California",65 99,750 ML,0.0,0 Ratings,V 95
Decoy Limited Sonoma Coast Chardonnay 2019,Chardonnay,"Sonoma Coast, Sonoma County, California",32,750 ML,4.2,5 Ratings,WE 90
Field Recordings Domo Arigato 2021,Rosé,"Central Coast, California",23 99,750 ML,0.0,0 Ratings,
Barone Pizzini Saten Franciacorta 2015,Vintage Sparkling Wine,"Lombardy, Italy",52 99,750 ML,0.0,0 Ratings,
Chateau Clinet (1.5 Liter Magnum) 2010,Bordeaux Red Blends,"Pomerol, Bordeaux, France",429 97,1500 ML,0.0,0 Ratings,JS 97 JD 96 WS 95 RP 95 WE 94
Hope The Ripper Shiraz 2017,Syrah/Shiraz,"Western Australia, Australia",18 99,750 ML,0.0,0 Ratings,
